OID_,bouguer,X,Y,mag,bedmachine,roughness,beta,water,reflectivity
14892,29,-1335188.368411393370479,-117538.515728117607068,-70.1070328,-2088.3737793,250.4914856,10.1280155,0.0895577,
14893,34,-1325210.382339106872678,-117538.515728117607068,-76.7827225,-2081.8820801,120.5760193,10.2498569,4.5442877,
14894,39,-1315232.396266820840538,-117538.515728117607068,-91.4611893,-2050.0136719,973.0556030,10.6708050,0.0028290,
14895,32,-1305254.410194534342736,-117538.515728117607068,-95.9364929,-2130.8298340,414.5084534,10.7358427,0.0450280,
14896,30,-1295276.424122248310596,-117538.515728117607068,-100.5688553,-2004.5682373,69.5146713,10.7721558,0.0244187,
14897,29,-1285298.438049961812794,-117538.515728117607068,-96.5780945,-1951.8750000,683.0061035,10.6859198,0.0000000,
14898,18,-1275320.451977675780654,-117538.515728117607068,-81.8387604,-1631.4281006,84.8358078,11.1007481,0.0000000,
14899,10,-1265342.465905389282852,-117538.515728117607068,-71.3393860,-1781.1789551,469.9879150,11.3885298,0.0031689,
14900,25,-1584638.020218550227582,-127516.501800403872039,-47.3813438,-1162.2656250,57.9733238,9.0652971,0.0103453,
14901,33,-1574660.034146263962612,-127516.501800403872039,-56.7376518,-1466.6503906,11.1542110,9.1793680,0.0021576,
14902,37,-1564682.048073977697641,-127516.501800403872039,-59.6980438,-1204.9814453,107.7708893,9.1637802,0.0015321,
14903,28,-1554704.062001691432670,-127516.501800403872039,-44.7010078,-919.8880615,30.0107460,9.6556978,0.0096112,
14904,16,-1544726.075929405167699,-127516.501800403872039,-57.5505829,-1000.2922363,127.6714706,9.8568144,0.0031689,
14905,28,-1534748.089857118902728,-127516.501800403872039,-85.7654648,-1264.4699707,157.8659058,9.7130928,0.0066191,
14906,40,-1524770.103784832637757,-127516.501800403872039,-47.3061180,-878.4335327,874.4347534,10.2687168,0.0358140,
14907,27,-1514792.117712546139956,-127516.501800403872039,-75.3418198,-709.7904053,24.4644642,10.7045336,0.0043825,
14908,16,-1504814.131640260107815,-127516.501800403872039,-75.6113434,-627.9281616,298.3937378,10.7690821,0.0108586,
14909,12,-1494836.145567973610014,-127516.501800403872039,-82.7809296,-788.6425171,101.5706482,10.6793823,0.0031689,
14910,16,-1484858.159495687577873,-127516.501800403872039,-77.9990768,-806.9445801,154.1216736,10.9547520,0.0123306,
14911,7,-1474880.173423401080072,-127516.501800403872039,-82.6157684,-668.4970703,122.5210724,10.8155918,0.0063378,
14912,0,-1464902.187351114815101,-127516.501800403872039,-96.1266479,-684.8408203,387.3827515,10.5710897,0.0028589,
14913,1,-1454924.201278828550130,-127516.501800403872039,-99.1408920,-696.3904419,233.1900024,10.7366810,0.0060976,
14914,0,-1444946.215206542285159,-127516.501800403872039,-94.7100830,-600.8701782,89.0239410,10.9587851,0.0402756,
14915,-10,-1434968.229134256020188,-127516.501800403872039,-105.2690353,-466.8178101,1.7749887,10.8891840,0.0079745,
14916,-7,-1424990.243061969755217,-127516.501800403872039,-108.9247055,-532.9281006,21.6786098,10.7903461,0.0063068,
14917,-3,-1415012.256989683490247,-127516.501800403872039,-114.3157883,-600.8948364,166.8967743,10.7940035,0.0016555,
14918,10,-1405034.270917397225276,-127516.501800403872039,-114.0125809,-621.0710449,48.9740486,10.8545074,0.0031689,
14919,11,-1395056.284845110960305,-127516.501800403872039,-120.9539642,-701.3803101,57.4404716,10.8805466,0.0000000,
14920,16,-1385078.298772824695334,-127516.501800403872039,-122.4948807,-1030.5986328,272.2971191,10.8507776,0.0031689,
14921,25,-1375100.312700538430363,-127516.501800403872039,-111.7913971,-1321.1574707,329.5902100,10.7452621,0.0000000,
14922,29,-1365122.326628252165392,-127516.501800403872039,-101.3157654,-1554.5627441,57.3529320,10.6015873,0.0000000,
14923,28,-1355144.340555965900421,-127516.501800403872039,-83.1844864,-1702.7575684,54.3335190,10.4837532,0.0000000,
14924,26,-1345166.354483679635450,-127516.501800403872039,-64.0976486,-2056.9260254,13.6629629,10.1882963,0.0081974,
14925,31,-1335188.368411393370479,-127516.501800403872039,-64.3499527,-2104.5319824,104.3385239,10.0289927,0.0962670,
14926,27,-1325210.382339106872678,-127516.501800403872039,-76.6491928,-1872.3846436,801.7365723,10.2534657,3.0569534,
14927,21,-1315232.396266820840538,-127516.501800403872039,-87.7098007,-1636.4158936,517.7586060,11.0278120,0.0016367,
14928,22,-1305254.410194534342736,-127516.501800403872039,-90.0487900,-1515.1032715,446.7716370,11.0229959,0.0019485,
14929,25,-1295276.424122248310596,-127516.501800403872039,-86.4169769,-1548.4670410,157.2945557,10.9623737,0.0008760,
14930,30,-1285298.438049961812794,-127516.501800403872039,-90.3652267,-1929.9465332,188.8034973,10.6133413,0.1530673,
14931,17,-1275320.451977675780654,-127516.501800403872039,-95.5844193,-1255.7308350,611.7607422,11.2670803,0.0036599,
14932,0,-1265342.465905389282852,-127516.501800403872039,-98.7997589,-1248.4708252,261.5173035,11.4032879,0.0020836,
14933,25,-1584638.020218550227582,-137494.487872690137010,-67.8564987,-1218.1085205,69.3849487,8.8826933,0.0174114,
14934,31,-1574660.034146263962612,-137494.487872690137010,-93.4491119,-1388.7473145,79.1752701,8.9321737,3.4629614,
14935,33,-1564682.048073977697641,-137494.487872690137010,-74.8966064,-1096.1531982,250.7957306,9.0296879,0.0000000,
14936,29,-1554704.062001691432670,-137494.487872690137010,-54.8486443,-873.9872437,160.3718872,9.5162764,0.0115373,
14937,20,-1544726.075929405167699,-137494.487872690137010,-83.0362015,-646.3637085,47.7429123,10.0021982,0.0043320,
14938,19,-1534748.089857118902728,-137494.487872690137010,-112.9754562,-1102.4033203,219.5315552,9.9968529,0.0019705,
14939,37,-1524770.103784832637757,-137494.487872690137010,-106.1770401,-960.9454346,98.2172241,10.2652006,0.2197615,
14940,26,-1514792.117712546139956,-137494.487872690137010,-116.7073746,-906.7343140,183.3652344,10.5310993,0.0139793,
14941,16,-1504814.131640260107815,-137494.487872690137010,-108.1552353,-808.3615112,305.5483093,10.6629333,0.0091805,
14942,16,-1494836.145567973610014,-137494.487872690137010,-94.6627426,-740.5407104,277.0868530,10.6774025,0.0031689,
14943,11,-1484858.159495687577873,-137494.487872690137010,-96.1216278,-678.5967407,62.9951591,10.7907295,0.0183415,
14944,8,-1474880.173423401080072,-137494.487872690137010,-105.0515671,-724.6260986,217.3765869,10.8647928,0.0351884,
14945,4,-1464902.187351114815101,-137494.487872690137010,-112.3128052,-985.1840210,367.3182373,10.5196600,0.0017237,
14946,7,-1454924.201278828550130,-137494.487872690137010,-106.2926941,-924.3604736,1494.1676025,10.6199455,0.0081126,
14947,2,-1444946.215206542285159,-137494.487872690137010,-109.8648987,-552.6230469,63.0493660,10.9077454,0.0095416,
14948,-3,-1434968.229134256020188,-137494.487872690137010,-115.0965729,-492.3807983,30.6224327,10.9056702,0.0111435,
14949,0,-1424990.243061969755217,-137494.487872690137010,-117.6068192,-506.0534668,31.6295471,10.8944817,0.0078894,
14950,9,-1415012.256989683490247,-137494.487872690137010,-111.0625153,-722.7610474,17.9651470,10.9159393,0.0109724,
14951,18,-1405034.270917397225276,-137494.487872690137010,-114.3828430,-758.2834473,28.2965298,11.1636515,0.0171642,
14952,18,-1395056.284845110960305,-137494.487872690137010,-122.0410080,-726.9619751,270.9068604,11.5555916,0.0157745,
14953,19,-1385078.298772824695334,-137494.487872690137010,-122.6066284,-899.9844360,781.2223511,11.7270088,0.0000000,
14954,25,-1375100.312700538430363,-137494.487872690137010,-111.4546890,-1292.7813721,182.0109100,12.0276756,0.0077790,
14955,26,-1365122.326628252165392,-137494.487872690137010,-104.4143219,-1549.9425049,93.2782211,11.8463993,0.0373216,
14956,24,-1355144.340555965900421,-137494.487872690137010,-88.5172882,-1855.8546143,258.8838501,11.7262869,0.0026816,
14957,32,-1345166.354483679635450,-137494.487872690137010,-62.7896919,-2053.4846191,21.2503471,11.0593262,0.0513139,
14958,39,-1335188.368411393370479,-137494.487872690137010,-59.3323669,-2155.6081543,27.9468136,10.9232397,7.1303182,
14959,37,-1325210.382339106872678,-137494.487872690137010,-67.4057617,-1843.2833252,1518.1901855,11.1080723,0.0041041,
14960,18,-1315232.396266820840538,-137494.487872690137010,-75.4634094,-1490.8559570,2456.4746094,11.5664730,0.0031689,
14961,15,-1305254.410194534342736,-137494.487872690137010,-71.7211609,-1416.4913330,2626.2192383,11.4523706,0.0047708,
14962,16,-1295276.424122248310596,-137494.487872690137010,-57.7655067,-1799.6469727,242.5144196,11.1986237,0.0043027,
14963,29,-1285298.438049961812794,-137494.487872690137010,-49.0863914,-1664.5394287,544.3176880,10.7237024,0.0122079,
14964,13,-1275320.451977675780654,-137494.487872690137010,-59.5390778,-1056.8837891,64.0669785,11.1121330,0.0000000,
14965,2,-1265342.465905389282852,-137494.487872690137010,-70.9698563,-1151.9431152,116.3461761,11.2468739,0.0000000,
14966,22,-1584638.020218550227582,-147472.473944976460189,-54.7316170,-1253.4703369,12.1838484,8.7274008,0.0031689,
14967,34,-1574660.034146263962612,-147472.473944976460189,-56.5578804,-1315.2448730,16.1852589,8.8465490,13.5040274,
14968,31,-1564682.048073977697641,-147472.473944976460189,-72.7462769,-1140.9201660,13.7866449,8.7943392,0.0259707,
14969,31,-1554704.062001691432670,-147472.473944976460189,-96.3391647,-868.5785522,254.3225098,9.3734837,0.0344211,
14970,24,-1544726.075929405167699,-147472.473944976460189,-127.6771469,-751.8701782,52.2272301,10.0232267,0.0103103,
14971,25,-1534748.089857118902728,-147472.473944976460189,-123.5947037,-916.3320312,21.1418858,10.3952665,0.0031689,
14972,33,-1524770.103784832637757,-147472.473944976460189,-143.8057251,-893.2465820,137.6157379,10.5299301,0.0044562,
14973,21,-1514792.117712546139956,-147472.473944976460189,-153.7878418,-905.4622803,39.0575752,10.5658674,0.0000000,
14974,19,-1504814.131640260107815,-147472.473944976460189,-135.7161255,-854.6433716,26.9335594,10.6047678,0.0266403,
14975,20,-1494836.145567973610014,-147472.473944976460189,-130.6051331,-828.4702759,126.3826828,10.8292370,0.0222808,
14976,24,-1484858.159495687577873,-147472.473944976460189,-132.7934418,-820.4494629,371.8794861,10.9445591,0.0127134,
14977,14,-1474880.173423401080072,-147472.473944976460189,-137.7847748,-734.9560547,181.4324341,10.9790249,0.0031689,
14978,4,-1464902.187351114815101,-147472.473944976460189,-133.8511810,-780.2172852,9.0925608,10.6056385,0.0000000,
14979,6,-1454924.201278828550130,-147472.473944976460189,-120.9621048,-855.4467163,393.1571655,10.6050692,0.5114361,
14980,14,-1444946.215206542285159,-147472.473944976460189,-128.3863983,-635.2308960,71.5029678,10.8610611,0.0095965,
14981,3,-1434968.229134256020188,-147472.473944976460189,-136.5686188,-603.5847168,7.2482486,11.0001612,0.0096280,
14982,12,-1424990.243061969755217,-147472.473944976460189,-121.1974258,-714.4723511,83.6147308,11.2337933,0.0000000,
14983,19,-1415012.256989683490247,-147472.473944976460189,-115.5240479,-666.9983521,20.5320148,11.3711557,0.0193622,
14984,17,-1405034.270917397225276,-147472.473944976460189,-116.7668991,-653.4836426,143.2078247,11.5249214,0.0303233,
14985,15,-1395056.284845110960305,-147472.473944976460189,-112.6181335,-754.4237671,246.4120941,11.9720192,0.0033472,
14986,17,-1385078.298772824695334,-147472.473944976460189,-107.3035736,-693.1282959,146.5923004,12.2512827,0.0016281,
14987,13,-1375100.312700538430363,-147472.473944976460189,-96.7718735,-1282.6204834,2228.5087891,11.7841253,0.0015040,
14988,19,-1365122.326628252165392,-147472.473944976460189,-92.5029526,-1306.0494385,103.4494324,11.1264706,0.0001831,
14989,21,-1355144.340555965900421,-147472.473944976460189,-88.2822266,-1830.7667236,443.0242615,11.7638016,0.0031689,
14990,40,-1345166.354483679635450,-147472.473944976460189,-39.6733131,-2123.9809570,76.2033005,11.2737818,0.3933063,
14991,51,-1335188.368411393370479,-147472.473944976460189,-24.6564407,-2086.7949219,414.8987732,12.4438677,12.0532913,
14992,47,-1325210.382339106872678,-147472.473944976460189,-32.3016281,-1381.4776611,4265.3242188,12.3493357,0.0031689,
14993,21,-1315232.396266820840538,-147472.473944976460189,-57.8517342,-861.0701294,453.1085815,11.6503277,0.0000000,
14994,23,-1305254.410194534342736,-147472.473944976460189,-47.7906761,-759.6949463,139.8222656,11.5060797,0.0000000,
14995,17,-1295276.424122248310596,-147472.473944976460189,-20.8931503,-1342.0281982,1468.2531738,10.9412956,0.0000000,
14996,22,-1285298.438049961812794,-147472.473944976460189,-19.9151192,-1415.8977051,1334.8278809,10.7184391,0.0009457,
14997,15,-1275320.451977675780654,-147472.473944976460189,-24.4461689,-1324.6728516,1731.3203125,11.0323448,0.0031689,
14998,14,-1265342.465905389282852,-147472.473944976460189,-38.4849091,-1364.8436279,363.9394226,11.8332043,0.0000000,
14999,24,-1584638.020218550227582,-157450.460017262725160,-37.0957985,-1245.3015137,249.7764740,8.7965870,0.0077652,
15000,35,-1574660.034146263962612,-157450.460017262725160,-41.1661301,-1217.6368408,192.2490845,8.9324083,0.0020195,
15001,29,-1564682.048073977697641,-157450.460017262725160,-45.3232841,-1196.3262939,20.7176609,9.0096922,0.0000000,
15002,30,-1554704.062001691432670,-157450.460017262725160,-90.1643600,-1007.2742920,146.0229187,9.4680939,0.0106458,
15003,24,-1544726.075929405167699,-157450.460017262725160,-135.1626587,-661.7655029,43.1594887,10.1140661,0.0031689,
15004,31,-1534748.089857118902728,-157450.460017262725160,-138.3220215,-953.4018555,289.5023193,10.3874359,0.0023706,
15005,35,-1524770.103784832637757,-157450.460017262725160,-125.9060822,-914.3539429,434.6926880,10.8714151,1.9051807,
15006,13,-1514792.117712546139956,-157450.460017262725160,-53.4256706,-734.7819214,420.1547241,10.9461346,0.0674302,
15007,21,-1504814.131640260107815,-157450.460017262725160,-114.1240463,-807.5453491,50.4107056,10.4140615,1.6615555,
15008,25,-1494836.145567973610014,-157450.460017262725160,-137.9384155,-865.1466064,190.5450897,10.6264668,0.0031689,
15009,27,-1484858.159495687577873,-157450.460017262725160,-146.4093933,-940.4628906,159.8778687,10.8698654,0.0031689,
15010,19,-1474880.173423401080072,-157450.460017262725160,-157.2899170,-924.7548828,83.3592911,10.9525690,0.0157391,
15011,17,-1464902.187351114815101,-157450.460017262725160,-148.9958191,-851.4556885,16.5116558,10.8861809,0.0031689,
15012,19,-1454924.201278828550130,-157450.460017262725160,-134.0584869,-908.2130737,29.3189144,10.6601295,0.0000000,
15013,19,-1444946.215206542285159,-157450.460017262725160,-135.4919434,-855.3815918,264.7391663,10.7565899,0.3326344,
15014,16,-1434968.229134256020188,-157450.460017262725160,-128.9129639,-790.2696533,239.4576263,11.2714319,0.2136328,
15015,10,-1424990.243061969755217,-157450.460017262725160,-155.6091919,-574.6259766,14.1060486,11.5862303,0.0399256,
15016,13,-1415012.256989683490247,-157450.460017262725160,-127.3291626,-598.6921997,119.5517426,11.6040535,0.1150760,
15017,14,-1405034.270917397225276,-157450.460017262725160,-110.0346451,-669.6140747,255.2381287,11.6770954,0.0000000,
15018,18,-1395056.284845110960305,-157450.460017262725160,-68.4990921,-678.0001831,21.0248814,11.7315283,0.0015255,
15019,12,-1385078.298772824695334,-157450.460017262725160,-54.0171661,-730.9276123,360.7716980,11.8454113,0.0000000,
15020,1,-1375100.312700538430363,-157450.460017262725160,-92.6472015,-963.5917358,975.8576660,12.8153963,0.0000000,
15021,2,-1365122.326628252165392,-157450.460017262725160,-111.7644043,-945.4298706,1134.3168945,11.8095198,0.0031689,
15022,16,-1355144.340555965900421,-157450.460017262725160,-64.5477142,-1708.4736328,394.0007019,10.9621468,0.0031689,
15023,32,-1345166.354483679635450,-157450.460017262725160,-12.3484716,-2019.4932861,455.8447876,10.8411837,0.0258139,
15024,52,-1335188.368411393370479,-157450.460017262725160,-20.6014328,-1841.6564941,1497.2725830,12.0618343,0.0014275,
15025,47,-1325210.382339106872678,-157450.460017262725160,43.9508095,-1352.1776123,819.9363403,11.9756937,0.0031689,
15026,33,-1315232.396266820840538,-157450.460017262725160,-21.6890659,-1316.8663330,5934.7846680,11.8511133,0.0035006,
15027,39,-1305254.410194534342736,-157450.460017262725160,-17.7829247,-1307.9401855,840.2916870,11.5915985,0.0031689,
15028,27,-1295276.424122248310596,-157450.460017262725160,19.4349461,-1271.3055420,24.6136169,11.2507744,0.0000000,
15029,21,-1285298.438049961812794,-157450.460017262725160,37.3441505,-1511.7938232,1088.0715332,10.6875792,0.0000000,
15030,21,-1275320.451977675780654,-157450.460017262725160,-6.5143380,-1644.6458740,116.9627457,11.0324783,0.0376549,
15031,25,-1265342.465905389282852,-157450.460017262725160,0.4619816,-1671.9067383,36.2256622,11.6701860,0.1489308,
15032,31,-1584638.020218550227582,-167428.446089548990130,62.2599754,-1289.9415283,23.1347523,8.7607279,4.5264359,
15033,34,-1574660.034146263962612,-167428.446089548990130,30.0985241,-1224.4509277,452.2844849,8.8933792,0.0197832,
15034,27,-1564682.048073977697641,-167428.446089548990130,38.6032982,-1156.4595947,24.1993752,9.2203550,0.0000000,
15035,30,-1554704.062001691432670,-167428.446089548990130,7.4443631,-946.6657715,704.6301880,9.6947842,0.0000000,
15036,22,-1544726.075929405167699,-167428.446089548990130,-101.4196854,-748.2077637,559.6340942,10.2215967,0.0040369,
15037,36,-1534748.089857118902728,-167428.446089548990130,-110.1302185,-1089.4656982,196.0850525,10.7325907,0.9221305,
15038,29,-1524770.103784832637757,-167428.446089548990130,-96.0622406,-828.6353149,416.6670532,11.1165705,0.0000000,
15039,10,-1514792.117712546139956,-167428.446089548990130,-153.2081451,-559.8295288,134.6730042,11.0845423,0.0031689,
15040,19,-1504814.131640260107815,-167428.446089548990130,-135.0509033,-678.5742798,97.2442856,10.7159357,0.0048632,
